Date,Time,LogType,CurrentStatus,LatchedStatus,GeneralStatus,ProductNumber,BPMSet,TargetWeight,FullBagCount,TotalDumpWeight,IF5_CurrentStatus,IF5_WarningStatus,IF5_HopperLevel,IF5_TotalBase,IF5_TotalDry,IF5_TotalLIS,IF5_Total,IF5_DryPercent,IF5_OilPercent,IF5_LISPercent,IF5_WC_ConversionFactor
18/06/2021,12:41:30,T,325,9,3,1,50,151,11418,1726178,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:42:01,T,325,9,3,1,50,151,11418,1726178,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:42:17,S,300,9,3,1,50,151,11418,1726178,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:42:19,S,600,9,1,1,50,151,11418,1726178,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:42:25,S,650,650,1,1,50,151,11420,1726480,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:42:34,S,8,8,3,1,50,151,11424,1727084,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:42:36,S,300,8,3,1,50,151,11424,1727084,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:42:38,S,550,8,3,1,50,151,11424,1727084,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:42:48,S,600,8,1,1,50,151,11425,1727084,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:42:50,S,650,650,1,1,50,151,11425,1727084,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:43:21,T,650,650,1,1,50,151,11450,1731012,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:43:52,T,650,650,2,1,50,151,11473,1734334,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:44:22,T,650,650,1,1,50,151,11492,1737357,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:44:53,T,650,650,1,1,50,151,11518,1741285,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:45:24,T,650,650,1,1,50,151,11536,1744003,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:45:55,T,650,650,1,1,50,151,11550,1746271,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:46:26,T,650,650,1,1,50,151,11571,1749443,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:46:56,T,650,650,1,1,50,151,11589,1752164,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:47:23,S,692,12,1,1,50,151,11608,1754884,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:47:25,S,190,12,3,1,50,151,11608,1754884,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:47:29,S,650,650,1,1,50,151,11608,1754884,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:47:37,S,692,650,3,1,50,151,11612,1755639,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:47:40,S,650,650,1,1,50,151,11613,1755639,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:48:10,T,650,650,1,1,50,151,11637,1759414,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:48:41,T,650,650,1,1,50,151,11663,1763343,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:49:12,T,650,650,1,1,50,151,11686,1766971,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:49:43,T,650,650,1,1,50,151,11710,1770295,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:50:13,T,650,650,1,1,50,151,11730,1773474,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:50:44,T,650,650,1,1,50,151,11746,1775893,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:51:15,T,650,650,2,1,50,151,11763,1778311,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:51:46,T,650,650,1,1,50,151,11783,1781484,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:52:17,T,650,650,1,1,50,151,11807,1785110,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:52:47,T,650,650,1,1,50,151,11824,1787680,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:53:18,T,650,650,1,1,50,151,11847,1791006,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:53:28,S,692,650,1,1,50,151,11853,1792214,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:53:30,S,190,12,3,1,50,151,11853,1792214,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:54:01,T,190,12,3,1,50,151,11853,1792214,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:54:22,S,191,12,1,1,50,151,11853,1792214,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:54:24,S,650,650,1,1,50,151,11855,1792214,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:54:55,T,650,650,1,1,50,151,11876,1795546,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:55:25,T,650,650,1,1,50,151,11897,1798724,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:55:56,T,650,650,2,1,50,151,11918,1801745,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:56:27,T,650,650,1,1,50,151,11935,1804466,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:56:58,T,650,650,1,1,50,151,11954,1807186,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:57:29,T,650,650,1,1,50,151,11970,1809756,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:57:59,T,650,650,1,1,50,151,11990,1812779,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:58:30,T,650,650,1,1,50,151,12007,1815347,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:59:01,T,650,650,2,1,50,151,12032,1818972,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:59:32,T,650,650,1,1,50,151,12040,1820332,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:00:03,T,650,650,1,1,50,151,12056,1822754,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:00:33,T,650,650,1,1,50,151,12074,1825474,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:01:04,T,650,650,1,1,50,151,12097,1828948,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:01:35,T,650,650,1,1,50,151,12120,1832423,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:02:06,T,650,650,1,1,50,151,12140,1835598,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:02:36,T,650,650,1,1,50,151,12158,1838168,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:02:51,S,692,650,1,1,50,151,12167,1839531,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:02:53,S,190,12,3,1,50,151,12167,1839531,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:03:24,T,190,12,3,1,50,151,12167,1839531,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:03:46,S,191,12,1,1,50,151,12167,1839531,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:03:48,S,650,650,1,1,50,151,12168,1839682,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:04:19,T,650,650,1,1,50,151,12191,1843313,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:04:50,T,650,650,1,1,50,151,12215,1846788,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:05:21,T,650,650,2,1,50,151,12236,1849810,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:05:27,S,190,12,3,1,50,151,12236,1849810,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:05:58,T,190,12,3,1,50,151,12236,1849810,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:06:00,S,191,12,1,1,50,151,12236,1849810,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:06:02,S,650,650,1,1,50,151,12236,1849810,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:06:32,T,650,650,2,1,50,151,12237,1849961,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:07:03,T,650,650,2,1,50,151,12237,1849961,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:07:34,T,650,650,2,1,50,151,12237,1849961,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:08:05,T,650,650,2,1,50,151,12237,1849961,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:08:32,S,692,650,1,1,50,151,12248,1851773,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:08:34,S,190,12,3,1,50,151,12248,1851773,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:08:52,S,191,12,1,1,50,151,12248,1851773,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:08:56,S,190,12,3,1,50,151,12248,1851773,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:09:06,S,650,650,1,1,50,151,12249,1851773,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:09:33,S,692,650,1,1,50,151,12265,1854341,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:09:35,S,190,12,3,1,50,151,12265,1854341,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:10:06,T,190,12,3,1,50,151,12265,1854341,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:10:37,T,190,12,3,1,50,151,12265,1854341,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:10:41,S,191,12,1,1,50,151,12265,1854341,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:10:43,S,650,650,1,1,50,151,12266,1854492,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:11:14,T,650,650,1,1,50,151,12290,1858118,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:11:44,T,650,650,1,1,50,151,12315,1861895,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:12:15,T,650,650,1,1,50,151,12341,1865822,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:12:46,T,650,650,1,1,50,151,12361,1868843,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:13:17,T,650,650,1,1,50,151,12386,1872621,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:13:48,T,650,650,1,1,50,151,12410,1876248,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:14:18,T,650,650,1,1,50,151,12436,1880178,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:14:39,S,692,650,1,1,50,151,12451,1882595,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:14:41,S,190,12,3,1,50,151,12451,1882595,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:15:12,T,190,12,3,1,50,151,12451,1882595,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:15:43,T,190,12,3,1,50,151,12451,1882595,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:15:59,S,6,12,3,1,50,151,12451,1882595,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:16:09,S,600,12,1,1,50,151,12451,1882595,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:16:15,S,190,12,3,1,50,151,12453,1882595,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:16:28,S,650,650,1,1,50,151,12453,1882595,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:16:58,T,650,650,1,1,50,151,12474,1885918,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:17:29,T,650,650,2,1,50,151,12497,1889241,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:18:00,T,650,650,2,1,50,151,12497,1889241,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:18:29,S,692,650,3,1,50,151,12497,1889241,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:18:31,S,190,12,3,1,50,151,12497,1889241,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:18:33,S,191,12,1,1,50,151,12497,1889241,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:18:37,S,650,650,2,1,50,151,12497,1889392,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:19:08,T,650,650,2,1,50,151,12498,1889392,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:19:39,T,650,650,1,1,50,151,12512,1891658,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:20:09,T,650,650,1,1,50,151,12535,1895140,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:20:40,T,650,650,1,1,50,151,12558,1898616,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:21:11,T,650,650,1,1,50,151,12579,1901788,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:21:19,S,692,650,1,1,50,151,12585,1902694,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:21:21,S,190,12,3,1,50,151,12585,1902694,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:21:23,S,650,650,1,1,50,151,12586,1902694,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:21:31,S,692,650,1,1,50,151,12591,1903600,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:21:34,S,191,650,3,1,50,151,12591,1903600,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:21:36,S,650,650,1,1,50,151,12592,1903600,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:22:06,T,650,650,1,1,50,151,12617,1907527,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:22:37,T,650,650,2,1,50,151,12638,1910558,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:23:08,T,650,650,1,1,50,151,12652,1912825,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:23:39,T,650,650,2,1,50,151,12660,1913883,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:24:10,T,650,650,2,1,50,151,12666,1914789,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:24:40,T,650,650,2,1,50,151,12666,1914789,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:25:11,T,650,650,1,1,50,151,12666,1914789,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:25:42,T,650,650,1,1,50,151,12682,1917363,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:26:13,T,650,650,1,1,50,151,12692,1918749,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:26:43,T,650,650,2,1,50,151,12693,1918901,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:27:14,T,650,650,2,1,50,151,12693,1918901,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:27:45,T,650,650,2,1,50,151,12693,1918901,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:28:16,T,650,650,2,1,50,151,12693,1918901,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:28:47,T,650,650,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:29:17,T,650,650,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:29:48,T,650,650,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:30:19,T,650,650,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:30:50,T,650,650,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:31:16,S,692,650,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:31:18,S,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:31:23,S,550,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:31:25,S,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:31:33,S,550,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:31:35,S,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:32:06,T,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:32:36,T,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:33:07,T,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:33:38,T,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:34:09,T,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:34:40,T,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:35:10,T,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:35:41,T,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:36:12,T,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:36:43,T,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:36:57,S,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:37:28,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:37:59,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:38:29,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:39:00,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:39:31,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:40:02,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:40:33,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:41:03,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:41:34,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:42:05,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:42:36,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:43:07,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:43:37,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:44:08,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:44:39,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:45:10,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:45:41,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:46:11,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:46:42,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:47:13,T,325,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:47:35,S,300,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,13:47:40,S,700,300,3,1,50,151,12697,1919513,0,0,0,0,0,0,0,0,0,0,0
